Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2010-12-22,18780,19060,18720,18780,15340.91113,16626800,15286.4502,15174.26641
2010-12-23,18720,18760,18500,18720,15291.89453,10985500,15308.2334,15255.95352
2010-12-24,18780,18780,18500,18500,15112.18457,8471650,15248.33008,15252.68594
2010-12-27,18500,18600,18300,18440,15063.16992,10524200,15155.74967,15220.01094
2010-12-28,18560,19000,18520,18760,15324.57227,15650700,15166.64225,15226.54648
2010-12-29,18700,19020,18640,18900,15521.67188,11918900,15303.13802,15262.69863
2010-12-30,18840,19040,18840,18980,15587.37598,9181500,15477.87337,15321.79492
2011-01-03,19100,19320,19000,19160,15735.20215,13241050,15614.75,15446.39844
2011-01-04,19120,19220,18980,19160,15735.20215,13713100,15685.92676,15580.80488
2011-01-05,19100,19100,18840,18840,15472.39844,16787500,15647.60091,15610.37012
2011-01-06,18840,18980,18460,18600,15275.29785,19360400,15494.29948,15561.09531
2011-01-07,18300,18580,18280,18420,15127.47266,23139800,15291.72298,15469.11465
2011-01-10,18360,18560,18180,18340,15061.76758,18326750,15154.84603,15334.42773
2011-01-11,18340,18440,18160,18260,14996.07129,19550800,15061.77051,15186.60156
2011-01-12,18280,18660,18280,18600,15275.29785,20555800,15111.04557,15147.18145
2011-01-13,18980,18980,18340,18440,15143.89746,28239850,15138.4222,15120.90137
2011-01-14,18560,18680,18300,18660,15324.57227,15382350,15247.92253,15160.32129
2011-01-17,18900,19020,18800,18980,15587.37598,20582100,15351.94857,15265.44297
2011-01-18,19000,19620,18980,19380,15915.86816,29631350,15609.27214,15449.40234
2011-01-19,19580,20000,19320,19940,16375.77441,33343200,15959.67285,15669.49766
2011-01-20,19740,19800,19580,19640,16129.40137,15244400,16140.34798,15866.59844
2011-01-21,19520,19680,19400,19420,15948.72852,16666400,16151.30143,15991.42969
2011-01-24,19360,19660,19320,19420,15948.72852,13609350,16008.9528,16063.7002
2011-01-25,19440,19800,19420,19500,16014.42383,13970550,15970.62695,16083.41133
2011-01-26,19700,19980,19600,19960,16392.20313,13352500,16118.45182,16086.69707
2011-01-27,19900,20040,19820,19880,16326.49707,15367000,16244.37467,16126.11621
2011-01-28,19960,20280,19800,20200,16589.29688,19118950,16435.99902,16254.22988
2011-01-31,20180,20200,19620,19620,16112.97266,21411900,16342.9222,16287.07871
2011-02-01,19640,19900,19580,19660,16145.8252,13468450,16282.69824,16313.35898
2011-02-07,20040,20080,19440,19440,15965.14746,24252200,16074.64844,16227.94785
2011-02-08,19400,19480,19180,19220,15784.47656,30483500,15965.14974,16119.54375
2011-02-09,19460,19460,19020,19200,15768.04395,20984650,15839.22266,15955.29316
2011-02-10,19200,19300,18700,18720,15373.8457,30669300,15642.12207,15807.46777
2011-02-11,18700,18860,18260,18300,15028.9209,26489900,15390.27018,15584.08691
2011-02-14,18560,19100,18500,19060,15653.06934,19565800,15351.94531,15521.67129
2011-02-15,19260,19400,18940,19160,15735.20215,18105800,15472.39746,15511.81641
2011-02-16,19040,19400,18900,18900,15521.67188,15182650,15636.64779,15462.54199
2011-02-17,19060,19260,18860,19080,15669.49609,14348550,15642.12337,15521.67207
2011-02-18,19300,19320,19140,19200,15768.04395,10253850,15653.07064,15669.49668
2011-02-21,19280,19300,18840,18960,15570.9502,13750850,15669.49674,15653.07285
2011-02-22,18780,18960,18680,18760,15406.69727,12181550,15581.89714,15587.37188
2011-02-23,18500,18820,18500,18600,15275.29785,17193000,15417.64844,15538.09707
2011-02-24,18520,18680,18400,18580,15258.87109,18110900,15313.62207,15455.97207
2011-02-25,18560,18660,18460,18520,15209.59277,15181200,15247.92057,15344.28184
2011-02-28,18400,18680,18400,18460,15160.31934,16274800,15209.5944,15262.15566
2011-03-02,18280,18460,18240,18360,15078.19824,16134300,15149.37012,15196.45586
2011-03-03,18380,18540,18320,18460,15160.31934,18074200,15132.94564,15173.46016
2011-03-04,18680,18900,18540,18900,15521.67188,18569150,15253.39648,15226.02031
2011-03-07,18860,18860,18120,18120,14881.09375,31883600,15187.69499,15160.32051
2011-03-08,18220,18240,17880,17980,14766.11816,24905400,15056.2946,15081.48027
2011-03-09,18120,18160,17640,17800,14618.29688,26296300,14755.1696,14989.5
2011-03-10,17580,17680,17320,17320,14224.09277,41630200,14536.16927,14802.25469
2011-03-11,17220,17520,17200,17240,14158.39063,26884000,14333.59342,14529.59844
2011-03-14,17600,18020,17060,18000,14782.54785,33325000,14388.34375,14509.88926
2011-03-15,18020,18040,17120,17200,14125.54102,36313200,14355.49316,14381.77383
2011-03-16,17700,17900,17440,17720,14552.59277,39939050,14486.89388,14368.63301
2011-03-17,17560,17800,17360,17800,14618.29688,22505200,14432.14355,14447.47383
2011-03-18,17840,17900,17660,17820,14634.71973,19166050,14601.86979,14542.73965
2011-03-21,17820,17980,17680,17800,14618.29688,14473500,14623.77116,14509.88945
2011-03-22,17840,17940,17400,17500,14371.9209,21810300,14541.64583,14559.16543
2011-03-23,17600,17600,17180,17460,14339.07031,25229000,14443.09603,14516.46094
2011-03-24,17600,17760,17480,17600,14454.04004,15392550,14388.34375,14483.60957
2011-03-25,17840,18200,17800,18200,14946.79688,31078100,14579.96908,14546.025
2011-03-28,18300,18440,18180,18320,15045.3457,15890200,14815.39421,14631.43477
2011-03-29,18140,18320,18000,18320,15045.3457,17204100,15012.49609,14766.11973
2011-03-30,18320,18580,18320,18520,15209.59277,20685150,15100.09473,14940.22422
2011-03-31,18720,18720,18420,18640,15308.14648,26376550,15187.69499,15111.04551
2011-04-01,18720,18800,18540,18800,15439.54883,22471700,15319.09603,15209.5959
2011-04-04,18800,18900,18780,18900,15521.67188,16716750,15423.1224,15304.86113
2011-04-05,18960,18960,18700,18900,15521.67188,11922000,15494.29753,15400.12637
2011-04-06,18800,18840,18300,18460,15160.31934,27471850,15401.22103,15390.27168
2011-04-07,18500,18700,18100,18180,14930.37305,21781250,15204.12142,15314.71699
2011-04-08,18220,18280,17900,17960,14749.69727,25983450,14946.79655,15176.74668
2011-04-11,17960,18140,17760,17880,14683.99414,20582800,14788.02148,15009.21113
2011-04-12,17720,17800,17640,17640,14486.89648,15766950,14640.19596,14802.25605
2011-04-13,17740,18020,17600,18020,14798.9707,16627750,14656.62044,14729.98633
2011-04-14,18000,18000,17680,18000,14782.54785,25265700,14689.47168,14700.42129
2011-04-15,17960,17980,17640,17760,14585.44727,22274750,14722.32194,14667.57129
2011-04-18,17820,17840,17320,17340,14240.5166,27418700,14536.17057,14578.87578
2011-04-19,17060,17500,17060,17500,14371.9209,23078650,14399.29492,14555.88066
2011-04-20,17780,18320,17720,18320,15045.3457,32044250,14552.5944,14605.15566
2011-04-21,18600,18740,18360,18560,15242.44824,27071850,14886.57161,14697.13574
2011-04-22,18480,18540,18040,18080,14848.24219,18825450,15045.34538,14749.69473
2011-04-25,18020,18220,17780,17780,14601.86621,14338950,14897.51888,14821.96465
2011-04-26,17980,17980,17600,17940,14733.26953,19174650,14727.79264,14894.23438
2011-04-27,18340,18540,18220,18480,15176.74609,26379400,14837.29395,14920.51445
2011-04-28,18480,18540,17980,18000,14782.54785,20803400,14897.52116,14828.53438
2011-04-29,18020,18160,17600,17860,14667.56934,21415000,14875.62109,14792.3998
2011-05-02,18200,18740,18080,18640,15308.14648,32544850,14919.42122,14933.65586
2011-05-03,18720,18800,18440,18760,15406.69727,25366500,15127.47103,15068.34141
2011-05-04,18600,18680,18000,18300,15028.9209,25769850,15247.92155,15038.77637
2011-05-06,17980,18280,17900,17980,14766.11816,23637450,15067.24544,15035.49043
2011-05-09,18160,18220,17820,17820,14634.71973,13543350,14809.9196,15028.92051
2011-05-11,17780,17900,17640,17840,14651.14453,22363750,14683.99414,14897.52012
2011-05-12,17720,18020,17660,17700,14536.16895,27616100,14607.3444,14723.41445
2011-05-13,17920,18480,17800,18320,15045.3457,33438000,14744.21973,14726.69941
2011-05-16,18340,18380,17960,18020,14798.9707,16123700,14793.49512,14733.26992
2011-05-17,17940,17960,17780,17800,14618.29688,11549950,14820.87109,14729.98535
2011-05-18,17860,17980,17720,17860,14667.56934,16579300,14694.94564,14733.27031
2011-05-19,17820,17960,17600,17600,14454.04004,19345200,14579.96875,14716.84453
2011-05-20,17700,17740,17600,17640,14486.89648,11069950,14536.16862,14605.15469
2011-05-23,17540,17700,17440,17460,14339.07031,14056000,14426.66895,14513.17461
2011-05-24,17440,17680,17300,17300,14207.66895,14488500,14344.54525,14431.04902
2011-05-25,17580,17580,17060,17120,14059.84277,16018050,14202.19401,14309.50371
2011-05-26,17360,17600,17300,17580,14437.61816,13968500,14235.04329,14306.21934
2011-05-27,17480,17980,17340,17820,14634.71973,21477600,14377.39355,14335.78398
2011-05-30,17900,17900,17520,17680,14519.74121,10293600,14530.69303,14371.91816
2011-05-31,17800,18280,17720,18040,14815.39453,23887550,14656.61849,14493.46328
2011-06-01,18040,18240,17900,18220,14963.2207,15678500,14766.11882,14674.13887
2011-06-02,17880,17940,17600,17660,14503.32031,16582950,14760.64518,14687.2793
2011-06-03,17800,17800,17540,17700,14536.16895,10067100,14667.56999,14667.56914
2011-06-07,17520,17780,17380,17740,14569.01563,15110100,14536.16829,14677.42402
2011-06-08,17700,17800,17500,17540,14404.76465,12938850,14503.31641,14595.29805
2011-06-09,17540,17580,17300,17300,14207.66895,21511200,14393.81641,14444.1877
2011-06-10,17400,17480,17020,17020,13977.71777,19586600,14196.71712,14339.06719
2011-06-13,16880,17060,16760,17060,14010.57031,15062450,14065.31901,14233.94746
2011-06-14,17020,17460,16960,17260,14174.81934,10642700,14054.36914,14155.1082
2011-06-15,17320,17380,17020,17300,14207.66895,13283100,14131.01953,14115.68906
2011-06-16,17060,17160,16880,16960,13928.44531,11940550,14103.64453,14059.84434
2011-06-17,17020,17040,16060,16380,13452.11328,36058100,13862.74251,13954.72344
2011-06-20,16260,16280,15900,16000,13140.04004,23580500,13506.86621,13780.61738
2011-06-21,16000,16400,15960,16280,13369.99219,18844400,13320.71517,13619.65195
2011-06-22,16480,16660,16440,16520,13567.09082,16530400,13359.04102,13491.53633
2011-06-23,16500,16780,16400,16620,13649.2168,13858400,13528.7666,13435.69063
2011-06-24,16420,17080,16420,17040,13994.14453,23453150,13736.81738,13544.09688
2011-06-27,16940,16940,16560,16700,13714.91895,15207250,13786.09342,13659.07266
2011-06-28,16800,17060,16620,16640,13665.63867,11950100,13791.56738,13718.20195
2011-06-29,16960,16980,16640,16660,13690.29297,10348200,13690.28353,13742.84238
2011-06-30,16660,16700,16420,16520,13575.24805,16408950,13643.72656,13728.04863
2011-07-01,16860,17200,16760,17100,14051.86328,22133050,13772.4681,13739.59238
2011-07-04,17400,17660,17380,17560,14429.86621,21439450,14018.99251,13882.58184
2011-07-05,17600,17980,17560,17980,14774.99805,21107200,14418.90918,14104.45371
2011-07-06,17860,17960,17740,17960,14758.56641,11215100,14654.47689,14318.1084
2011-07-07,17960,17960,17580,17600,14462.7334,17861200,14665.43262,14495.60547
2011-07-08,17600,17760,17460,17700,14544.91113,12070450,14588.73698,14594.21504
2011-07-11,17600,17600,17240,17300,14216.21094,15974500,14407.95182,14551.48398
2011-07-12,17200,17220,16920,17000,13969.68359,12397200,14243.60189,14390.42109
2011-07-13,16960,17100,16720,16860,13854.64258,16430600,14013.51237,14209.63633
2011-07-14,16700,16700,16460,16620,13657.42285,20363350,13827.24967,14048.57422
2011-07-15,16600,16800,16420,16640,13673.85645,13621800,13728.64063,13874.36328
2011-07-18,16560,16600,16220,16260,13361.59473,18189050,13564.29134,13703.44004
2011-07-19,16120,16540,16120,16440,13509.50977,14537100,13514.98698,13611.40527
2011-07-20,16800,17080,16780,17020,13986.12109,21079150,13619.0752,13637.70098
2011-07-21,16920,17020,16640,16840,13838.20898,10343550,13777.94661,13673.8582
2011-07-22,17000,17120,16840,17000,13969.68359,12179600,13931.33789,13733.02363
2011-07-25,17000,17000,16680,16940,13920.37891,9496800,13909.42383,13844.78047
2011-07-26,16860,17020,16800,17000,13969.68359,11259900,13953.2487,13936.81523
2011-07-27,16960,16960,16720,16900,13887.51172,10079450,13925.85807,13917.09336
2011-07-28,16560,16800,16520,16740,13756.03223,13623150,13871.07585,13900.65801
2011-07-29,16920,17040,16740,16880,13871.07813,15089150,13838.20736,13880.93691
2011-08-01,17100,17500,17100,17400,14298.38477,19432400,13975.16504,13956.53809
2011-08-02,17060,17180,17000,17040,14002.55957,13486550,14057.34082,13963.11328
2011-08-03,16800,16880,16480,16660,13690.29297,20417200,13997.0791,13923.66953
2011-08-04,16780,16780,16300,16420,13493.0752,17307750,13728.64258,13871.07813
2011-08-05,15840,16100,15780,15780,12967.15723,30392500,13383.50846,13690.29395
2011-08-08,15400,15780,15200,15200,12490.54297,30296350,12983.5918,13328.72559
2011-08-09,15000,15060,13920,14480,11898.88672,49299200,12452.19564,12907.99102
2011-08-10,15200,15200,14400,14400,11833.14648,49244500,12074.19206,12536.56172
2011-08-11,13760,14500,13760,14160,11635.92969,39580150,11789.32096,12165.13262
2011-08-12,14420,14440,14000,14140,11619.49316,33844600,11696.18978,11895.5998
2011-08-16,14700,15000,14520,15000,12326.19434,30042550,11860.53906,11862.73008
2011-08-17,15020,15200,14820,15040,12359.06543,14649850,12101.58431,11954.76582
2011-08-18,14960,14980,14060,14180,11652.36231,35336000,12112.54069,11918.60898
2011-08-19,13760,13940,13440,13600,11175.75,28970600,11729.05925,11826.57305
2011-08-22,13680,14040,13660,13820,11356.53418,20900650,11394.88216,11773.98125
2011-08-23,14000,14700,13980,14460,11882.45313,24617300,11471.5791,11685.23301
2011-08-24,14480,14700,14000,14160,11635.92969,18508650,11624.97233,11540.60586
2011-08-25,14740,14760,14420,14500,11915.32227,19039800,11811.23503,11593.19785
2011-08-26,14340,14680,14340,14520,11931.75586,10612300,11827.66927,11744.39902
2011-08-29,14840,14840,14480,14660,12046.80078,13001850,11964.6263,11882.45234
2011-08-30,14820,14960,14720,14840,12194.71777,12629600,12057.75814,11944.90527
2011-08-31,14940,14940,14620,14880,12227.58594,14495500,12156.36816,12063.23652
2011-09-01,15180,15760,14880,15420,12671.32715,35833750,12364.54362,12214.4375
2011-09-02,15300,15620,15260,15380,12638.45996,12915400,12512.45768,12355.77832
2011-09-05,15100,15120,14600,14620,12013.93066,13853900,12441.23926,12349.2043
2011-09-06,14520,14720,14200,14540,11948.19238,13213350,12200.19434,12299.89922
2011-09-07,14660,15560,14660,15460,12704.19727,17512500,12222.10677,12395.22148
2011-09-08,15600,16040,15560,15960,13115.07129,28730500,12589.15365,12483.97031
2011-09-09,15700,16240,15540,15600,12819.24219,18082650,12879.50358,12520.12676
2011-09-14,15600,15620,14820,15060,12375.50098,27540950,12769.93815,12592.44082
2011-09-15,15680,15680,15300,15420,12671.32715,21318350,12622.02344,12737.06777
2011-09-16,15880,16220,15840,15960,13115.07129,23811100,12720.63314,12819.24258
2011-09-19,16000,16280,15760,16160,13279.42188,12327650,13021.9401,12852.1127
2011-09-20,16220,16360,15920,16220,13328.72363,13997500,13241.07227,12954.00898
2011-09-21,16380,16560,16020,16260,13361.59473,17063100,13323.24675,13151.22773
2011-09-22,15920,16000,15560,15800,12983.58887,15331100,13224.63574,13213.68008
2011-09-23,15280,15600,15020,15160,12457.67481,21822900,12934.28613,13082.20078
2011-09-26,15200,15740,15180,15500,12737.06641,24018800,12726.11003,12973.72969
2011-09-27,16100,16100,15820,16080,13213.67969,16526300,12802.80697,12950.7209
2011-09-28,16480,16500,15820,16140,13262.98535,24316950,13071.24382,12930.99902
2011-09-29,16080,16960,16080,16740,13756.03223,27675450,13410.89909,13085.4877
2011-09-30,16600,16800,16220,16800,13805.33887,25780600,13608.11882,13355.02051
2011-10-04,16100,16640,15920,16560,13608.11621,32895000,13723.16244,13529.23047
2011-10-05,16480,17000,16340,16840,13838.20898,32102800,13750.55469,13654.13633
2011-10-06,17480,17580,16840,17100,14051.86328,29969000,13832.72949,13811.91191
2011-10-07,17300,17620,17000,17200,14134.0332,26509200,14008.03516,13887.51211
2011-10-10,17560,17700,17440,17480,14364.125,17246250,14183.34049,13999.26934
2011-10-11,17700,17700,17380,17620,14479.16797,22915500,14325.77539,14173.47969
2011-10-12,17440,17980,17400,17960,14758.56641,21528500,14533.95313,14357.55117
2011-10-13,17960,17980,17620,17800,14627.08887,16266150,14621.60775,14472.59629
2011-10-14,17420,17880,17420,17720,14561.34375,10850500,14648.99967,14558.0584
2011-10-17,17800,17900,17620,17800,14627.08887,10675550,14605.17383,14610.65117
2011-10-18,17500,17860,17420,17660,14512.04102,13844300,14566.82454,14617.22578
2011-10-19,17700,17720,17400,17720,14561.34375,10704100,14566.82454,14577.78125
2011-10-20,17720,18400,17660,18140,14906.47656,28436600,14659.95378,14633.65879
2011-10-21,18400,18500,18140,18340,15070.82324,23307000,14846.21452,14735.55469
2011-10-24,18260,18860,18220,18820,15465.26367,18769250,15147.52116,14903.18965
2011-10-25,18720,19020,18700,18900,15531.00684,18208000,15355.69792,15106.98281
2011-10-26,18660,18920,18540,18680,15350.21777,12504750,15448.82943,15264.75762
2011-10-27,18580,18780,18380,18480,15185.87109,17443050,15355.69857,15320.63652
2011-10-28,18560,18920,18540,18900,15531.00684,26884350,15355.69857,15412.67324
2011-10-31,18820,19400,18660,19360,15909.00781,23792400,15541.96191,15501.42207
2011-11-01,19360,19980,19240,19800,16270.5752,30983650,15903.52995,15649.33574
2011-11-02,19400,19560,19320,19420,15958.31836,28454600,16045.96712,15770.95586
2011-11-03,19240,19420,19160,19340,15892.57129,16408700,16040.48828,15912.2959
2011-11-04,19660,20100,19640,20100,16517.10352,26704800,16122.66439,16109.51523
2011-11-07,19920,20000,19720,19860,16319.87598,14018050,16243.18359,16191.68887
2011-11-08,19720,19800,19300,19400,15941.87695,17069900,16259.61882,16125.94922
2011-11-09,19400,19760,19320,19700,16188.40039,19304250,16150.05111,16171.96563
2011-11-10,19340,19460,18700,18700,15366.65332,31006050,15832.31022,16066.78203
2011-11-11,18900,19680,18600,19660,16155.53418,24246750,15903.5293,15994.46816
2011-11-14,19760,20040,19740,19920,16369.18262,14136050,15963.79004,16004.32949
2011-11-15,19720,20000,19600,19920,16369.18262,11737100,16297.96647,16089.79063
2011-11-16,19900,20060,19460,19500,16024.05469,16934350,16254.13997,16056.92148
2011-11-17,19640,19840,19220,19600,16106.22559,12943350,16166.48763,16204.83594
2011-11-18,19420,19540,19240,19260,15826.83008,16310300,15985.70345,16139.09512
2011-11-21,19020,19200,18840,19000,15613.17578,12791900,15848.74382,15987.89375
2011-11-22,19000,19420,18860,19260,15826.83008,12040600,15755.61198,15879.42324
2011-11-23,18960,19200,18700,18700,15366.65332,15335700,15602.21973,15747.94297
2011-11-24,18440,19060,18420,18860,15498.13672,13680750,15563.87337,15626.3252
2011-11-25,18580,19060,18580,18940,15563.87305,11689400,15476.22103,15573.73379
2011-11-28,19180,19640,19160,19560,16073.35645,15724000,15711.78874,15665.76992
2011-11-29,19800,20100,19720,20100,16517.10352,27588450,16051.44434,15803.82461
2011-11-30,20000,20200,19920,20080,16500.66602,19579400,16363.70866,16030.62715
2011-12-01,20700,21600,20580,21480,17651.10938,34717150,16889.6263,16461.22168
2011-12-02,21220,21420,20800,21000,17256.67188,21917950,17136.14909,16799.78145
2011-12-05,21380,21460,21160,21320,17519.62695,14848100,17475.80273,17089.03555
2011-12-06,21140,21400,20820,20880,17158.06445,14528550,17311.45443,17217.22773
2011-12-07,21000,21360,20820,21120,17355.28711,19746900,17344.32617,17388.15195
2011-12-08,21140,21660,20920,21280,17486.76563,25893000,17333.3724,17355.2832
2011-12-09,20980,21480,20740,21060,17305.97461,13804200,17382.67578,17365.14375
2011-12-12,21260,21680,21200,21680,17815.45898,12163550,17536.06641,17424.31016
2011-12-13,21480,21500,21000,21000,17256.67188,13210000,17459.36849,17444.03164
2011-12-14,20680,20900,20500,20800,17092.32227,21064350,17388.15104,17391.43867
2011-12-15,20580,20720,20300,20300,16681.45313,16963000,17010.14909,17230.37617
2011-12-16,20420,20900,20400,20900,17174.49609,12263200,16982.75716,17204.08047
2011-12-19,20900,20900,19680,20140,16549.9668,20485300,16801.97201,16950.98203
2011-12-20,20160,20580,20140,20240,16632.15039,13750300,16785.53776,16826.07773
2011-12-21,20700,21140,20620,21140,17371.71484,20402950,16851.27734,16881.95625
2011-12-22,20900,21060,20820,21040,17289.54492,10634550,17097.80339,17003.57461
2011-12-23,21120,21480,21120,21360,17552.5,12299050,17404.58659,17079.17539
2011-12-26,21340,21500,21320,21320,17519.62695,6216250,17453.89063,17273.10742
2011-12-27,21360,21600,21060,21460,17634.67773,11133650,17568.9349,17473.61289
2011-12-28,21460,21460,21200,21220,17519.09375,11023850,17557.79948,17503.08867
2011-12-29,21240,21540,21140,21160,17469.56055,10923900,17541.11068,17539.0918
2012-01-02,21400,21600,21300,21600,17832.81641,13151350,17607.1569,17595.15508
2012-01-03,21860,22100,21840,22100,18245.61328,16927750,17849.33008,17740.35234
2012-01-04,22100,22200,21500,21600,17832.81641,17103700,17970.41536,17779.98008
2012-01-05,21460,21580,21100,21100,17420.01953,17298400,17832.81641,17760.16523
2012-01-06,21120,21320,20600,20800,17172.34375,18816250,17475.0599,17700.72187
2012-01-09,20800,20820,20300,20320,16776.06055,19283000,17122.80794,17489.3707
2012-01-10,20420,20720,20420,20520,16941.17578,20414800,16963.19336,17228.4832
2012-01-11,20340,20480,20280,20420,16858.61914,19110150,16858.61849,17033.64375
2012-01-12,20320,20580,20220,20560,16974.20313,18511000,16924.66602,16944.48047
2012-01-13,20560,21000,20520,20920,17271.41797,14630750,17034.74675,16964.29531
2012-01-16,20800,20800,20400,20600,17007.22461,11614950,17084.2819,17010.52813
2012-01-17,20820,20960,20480,20720,17106.29102,17084400,17128.3112,17043.55117
2012-01-18,21020,21040,20440,20600,17007.22461,15359650,17040.24674,17073.27227
2012-01-19,20760,21440,20740,21440,17700.72461,22385800,17271.41341,17218.57656
2012-01-20,21800,22100,21520,22100,18245.61328,25550800,17651.1875,17413.41562
2012-01-25,21840,22500,21840,22280,18394.21875,22751300,18113.51888,17690.81445
2012-01-26,22320,22420,21880,22260,18377.71094,17655150,18339.18099,17945.09844
2012-01-27,22400,22500,22220,22500,18575.85352,12741200,18449.26107,18258.82422
2012-01-30,22580,22600,22180,22300,18410.73047,16354450,18454.76497,18400.82539
2012-01-31,22100,22400,21780,22140,18278.63477,21731350,18421.73958,18407.42969
2012-02-01,22140,22140,21560,21580,17816.30469,22849650,18168.55664,18291.84688
2012-02-02,21720,22080,21360,21600,17832.81641,22402650,17975.91862,18182.86797
2012-02-03,21420,21680,21120,21320,17601.64648,17801400,17750.25586,17988.02656
2012-02-06,21680,21820,21320,21480,17733.74414,15837500,17722.73568,17852.6293
2012-02-07,21540,21920,21460,21860,18047.47266,11921950,17794.28776,17806.39688
2012-02-08,21980,22000,21680,21840,18030.95898,11809400,17937.39193,17849.32773
2012-02-09,21740,21800,21200,21680,17898.86328,24005850,17992.43164,17862.53711
2012-02-10,21680,21680,21220,21240,17535.60156,18579100,17821.80794,17849.32813
2012-02-13,21380,21780,21340,21660,17882.35352,16017250,17772.27279,17879.05
2012-02-14,21680,21780,21480,21600,17832.81641,12317400,17750.25716,17836.11875
2012-02-15,21960,22760,21840,22700,18740.97266,28522350,18152.04753,17978.12148
2012-02-16,22600,22800,22420,22700,18740.97266,15411800,18438.25391,18146.54336
2012-02-17,23180,23600,23120,23520,19417.95703,17308450,18966.63411,18523.01445
2012-02-20,23560,23880,23320,23500,19401.44531,14814150,19186.79167,18826.83281
2012-02-21,23500,23960,23300,23600,19484.00781,10808250,19434.47005,19157.07109
2012-02-22,23640,24000,23440,23940,19764.70117,11779250,19550.05143,19361.8168
2012-02-23,23460,23580,23020,23200,19153.76758,23259200,19467.49219,19444.37578
2012-02-24,23060,23720,23060,23600,19484.00781,14240300,19467.49219,19457.58594
2012-02-27,23480,23600,23180,23420,19335.40234,8273300,19324.39258,19444.37734
2012-02-28,23920,24000,23620,23700,19566.56641,16648100,19461.99219,19460.88906
2012-02-29,23820,24180,23820,24120,19913.30859,17278300,19605.09245,19490.61055
2012-03-02,24300,24340,23580,23640,19517.02539,18023700,19665.63346,19563.26211
2012-03-05,23800,23820,23320,23480,19384.93359,11175250,19605.08919,19543.44727
2012-03-06,23580,23860,23340,23600,19484.00781,10572850,19461.98893,19573.16836
2012-03-07,23500,23660,23300,23440,19351.91016,11521550,19406.95052,19530.23711
2012-03-08,23600,23720,23300,23600,19484.00781,20270400,19439.97526,19444.37695
2012-03-09,23820,24620,23760,24600,20309.59766,18228800,19715.17188,19602.89141
2012-03-12,24480,24520,24200,24200,19979.36328,11826950,19924.32292,19721.77734
2012-03-13,24000,24580,24000,24420,20160.99219,11985550,20149.98438,19857.17422
2012-03-14,24600,25100,24600,25000,20639.83594,18279650,20260.0638,20114.75938
2012-03-15,25020,25200,24840,25000,20639.83594,14038800,20480.22135,20345.925
2012-03-16,25200,25340,24760,24760,20441.69141,18070200,20573.78776,20372.34375
2012-03-19,24700,25360,24680,25200,20804.95313,11881850,20628.82682,20537.46172
2012-03-20,25340,25540,25200,25340,20920.53906,11935500,20722.39453,20689.37109
2012-03-21,25200,25200,24840,24840,20507.73633,12913550,20744.40951,20662.95117
2012-03-22,24700,25260,24700,25160,20771.92578,12675450,20733.40039,20689.36914
2012-03-23,24860,25480,24860,25220,20821.46484,10818600,20700.37565,20765.32383
2012-03-26,25360,25500,25220,25500,21052.62891,9237800,20882.00651,20814.85898
2012-03-27,25700,26220,25520,26220,21647.06055,14186350,21173.7181,20960.16328
2012-03-28,26000,26160,25900,26040,21498.45313,9914550,21399.38086,21158.30664
2012-03-29,25980,25980,25600,25600,21135.19531,11670000,21426.903,21230.96055
2012-03-30,25400,25600,25140,25500,21052.62891,15281700,21228.75911,21277.19336
2012-04-02,25500,25980,25220,25980,21448.91602,12582950,21212.24675,21356.45078
2012-04-03,26400,26780,26040,26700,22043.34375,16507900,21514.96289,21435.70742
2012-04-04,26620,27020,26300,26400,21795.66602,14599350,21762.64193,21495.15
2012-04-05,26040,26700,25940,26600,21960.78125,12921350,21933.26367,21660.26719
2012-04-06,26540,26680,26260,26640,21993.80664,10289650,21916.7513,21848.50273
2012-04-09,26400,26600,26120,26340,21746.13086,8572600,21900.23958,21907.9457
2012-04-10,26280,26400,26140,26220,21647.06055,11176100,21795.66602,21828.68906
2012-04-12,25660,25980,25360,25460,21019.60938,25240650,21470.93359,21673.47773
2012-04-13,25300,25540,25200,25360,20937.04883,35409200,21201.23958,21468.73125
2012-04-16,25460,25520,25000,25180,20788.44922,15222400,20915.03581,21227.65977
2012-04-17,25020,25280,24820,24980,20623.31836,14552300,20782.9388,21003.09727
2012-04-18,25540,26040,25380,25860,21349.8457,17253750,20920.53776,20943.6543
2012-04-19,25840,26140,25780,26140,21581.01563,13156400,21184.72656,21055.93555
2012-04-20,25880,25940,25560,25640,21168.2168,9900550,21366.35938,21102.16914
2012-04-23,25380,25600,25240,25580,21118.67969,8388400,21289.30404,21168.21523
2012-04-24,25300,25720,25240,25660,21184.72461,13238350,21157.20703,21280.49648
2012-04-25,26080,26300,25860,26100,21547.98828,13821600,21283.79753,21320.125
2012-04-26,26400,26800,26340,26800,22125.90625,16479500,21619.53971,21429.10313
2012-04-27,27100,27660,27020,27480,22687.31055,15905350,22120.40169,21732.92188
2012-04-30,27900,28180,27540,27800,22951.5,15757100,22588.23893,22099.48594
2012-05-02,28200,28360,27980,28200,23281.73828,18420750,22973.51628,22518.88867
2012-05-03,28040,28200,27960,28020,23133.12695,10327050,23122.12174,22835.91641
2012-05-04,27500,27960,26980,27200,22456.14258,20484300,22957.0026,22901.96367
